id,현재가,전일비,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE,label
1325,3178.207,62.65,0.0,3140.953,98827.0,4.012,186916.62,-5.196,-44.34,2
1326,8120.817,53.099,0.0,97.366,1200.0,0.0,271.445,,,0
1327,1546.947,27.192,500.0,863.075,55800.0,3.113,11598708.029,13.57,8.19,2
1328,71535.798,1564.51,500.0,10524.447,14712.0,37.424,80000.529,45.737,13.24,0
1329,3494.6,9.843,500.0,1148.951,32888.0,3.453,74741.18,11.06,6.69,0
1330,4982.701,33.815,1000.0,634.397,12732.0,0.378,12465.014,-10.255,-2.28,2
1331,38557.169,246.132,0.0,86.0,224.0,0.0,449.858,,,2
1332,8346.766,107.911,500.0,696.899,8350.0,3.649,11981.578,4.28,6.83,2
1333,35124.134,922.862,0.0,351.488,1000.0,0.0,6983.473,,,2
1334,3320.0,0.0,500.0,1935.0,58293.0,1.87,0.0,-1.03,,1
1335,8549.856,63.518,500.0,1923.94,22497.0,14.509,49865.387,-5.138,-19.59,0
1336,8828.523,129.371,500.0,1432.113,16219.0,2.509,86977.979,4.68,20.2,0
1337,2192.371,4.615,100.0,92.143,4210.0,0.01,4766.603,-28.108,,0
1338,1693.495,27.833,500.0,238.0,14049.0,0.34,9005.067,-2.48,-13.03,0
1339,4686.655,21.844,500.0,340.237,7256.0,4.82,54859.622,-9.783,-31.07,2
1340,9205.087,7.316,5000.0,2136.272,23207.0,7.449,3224.391,7.235,5.62,2
1341,53528.147,286.567,0.0,535.411,1000.0,0.05,5234.484,,,2
1342,2824.41,45.525,500.0,1361.444,48217.0,2.208,115204.455,6.178,13.07,2
1343,2991.342,6.115,500.0,2991.342,99995.0,3.168,210816.628,5.173,17.17,2
1344,745.053,27.617,500.0,630.116,84591.0,0.0,187388.299,-3.567,-43.42,2
1345,16855.86,190.349,500.0,3186.029,18900.0,10.071,56418.528,-19.689,-25.82,2
1346,8553.344,71.084,500.0,1312.446,15340.0,3.461,640132.068,11.514,8.68,0
1347,6307.489,36.985,0.0,60.366,960.0,0.0,1011.926,,,0
1348,845.486,32.036,0.0,592.271,70020.0,0.212,91009717.673,,,2
1349,91852.273,241.436,5000.0,29576.616,32200.0,14.139,78713.862,6.549,12.0,2
1350,4683.322,151.678,500.0,1613.04,34443.0,0.877,330461.392,6.63,18.92,0
1351,32916.718,100.0,1000.0,2633.337,8000.0,9.268,1218.394,4.622,7.42,0
1352,17631.452,917.618,500.0,1254.128,7113.0,1.567,356625.899,,17.22,0
1353,39978.017,666.41,100.0,4003.802,10014.0,1.563,53338.893,24.318,13.06,0
1354,8198.742,70.205,500.0,859.986,10490.0,40.679,5770.788,17.596,5.13,0
1355,28135.419,1163.283,500.0,2888.208,10265.0,5.264,55437.28,13.267,16.09,2
1356,5251.289,42.055,500.0,525.129,10000.0,0.69,5727.956,12.099,4.9,0
1357,14896.936,92.54,500.0,1385.805,9303.0,1.038,68852.161,160.181,2.11,2
1358,10052.817,93.313,0.0,80.111,800.0,0.0,3215.9,,,0
1359,19205.588,548.931,500.0,2706.354,14092.0,0.371,122933.711,-5.424,-54.56,2
1360,7997.953,152.093,0.0,79.969,1000.0,0.0,290.538,,,0
1361,4014.2,21.357,500.0,1207.76,30083.0,0.471,82191.995,-4.962,-117.13,0
1362,5985.751,74.636,500.0,2245.537,37512.0,12.906,301934.513,46.046,11.72,2
1363,962.226,2.338,0.0,461.875,47973.0,50.058,49446.557,2.826,10.07,2
1364,8158.376,123.837,0.0,163.366,2000.0,0.002,41566.915,,,0
1365,6637.286,165.149,500.0,1072.426,16153.0,3.953,504703.654,21.55,3.99,2
1366,11112.994,128.117,0.0,1072.561,9650.0,0.0,5998.65,,,2
1367,27964.137,258.718,500.0,9769.504,34937.0,13.723,24940.676,-32.18,-1.82,2
1368,9387.098,168.475,500.0,4079.24,43455.0,0.854,261058.734,53.035,2.27,0
1369,5599.118,243.111,500.0,425.497,7600.0,2.941,16408.301,-31.279,-4.47,0
1370,5800.0,0.0,500.0,573.0,9873.0,0.14,0.0,-7.77,-11.15,1
1371,12498.304,133.414,0.0,87.111,700.0,0.0,901.049,,,0
1372,17235.046,177.275,0.0,319.223,1850.0,0.0,19.892,,,0
1373,11308.362,46.376,100.0,2711.655,23981.0,2.879,24695.098,9.751,24.03,0
1374,8195.431,470.837,0.0,81.812,1000.0,0.0,5806.027,,,0
1375,89802.643,271.985,0.0,318.363,354.774,0.0,2200.881,,,0
1376,5046.672,8.885,0.0,45.111,900.0,0.0,110.069,,,0
1377,17739.196,189.72,500.0,3135.982,17679.0,10.892,26444.999,110.184,8.36,0
1378,14025.156,64.353,1000.0,10798.742,76994.0,3.611,90111.64,-4.977,-70.86,2
1379,13877.238,111.771,500.0,3553.66,25609.0,7.276,84007.796,7.481,15.75,0
1380,6638.851,234.578,500.0,4344.07,65430.0,3.441,6773270.149,5.703,13.28,2
1381,3798.186,38.485,500.0,845.749,22276.0,26.006,27196.966,12.579,7.54,0
1382,11235.73,57.072,0.0,162.0,1440.0,0.0,27.605,,,0
1383,6852.058,62.089,500.0,2559.68,37354.0,5.937,140499.098,7.951,14.54,2
1384,5154.742,61.429,500.0,1381.645,26808.0,2.082,63886.014,29.627,8.48,2
1385,1373.195,7.369,500.0,1488.306,108395.0,0.498,58832.474,11.54,7.69,0
1386,4284.108,134.762,500.0,501.515,11704.0,2.27,122653.047,-41.19,-1.33,0
1387,1953.262,156.07,500.0,1649.763,84448.0,0.505,57815997.718,21.001,11.43,2
1388,18069.335,79.054,0.0,271.366,1500.0,0.214,598.83,,,0
1389,67989.638,1800.784,100.0,58439.2,85954.0,22.52,149503.803,-7.135,-14.56,2
1390,6077.771,23.901,0.0,41.0,680.0,0.0,4351.869,,,2
1391,34593.727,68.291,5000.0,617.62,1785.0,9.359,1248.592,1.53,,0
1392,24771.11,693.4,500.0,12936.866,52226.0,13.496,191336.449,7.102,16.34,2
1393,5709.06,19.06,500.0,1004.558,17600.0,1.91,14083.121,5.539,14.57,2
1394,692.031,2.477,500.0,213.889,30907.0,0.662,43177.476,-11.162,-10.57,2
1395,3481.185,11.602,500.0,696.237,20000.0,6.472,18805.358,3.187,23.63,0
1396,995.278,12.285,200.0,392.718,39451.0,0.479,35115.674,-3.204,-142.76,0
1397,3562.103,85.684,500.0,237.892,6678.0,6.49,30079.216,12.161,13.54,0
1398,7092.812,131.728,0.0,2081.845,29355.573,0.641,93218.41,,,2
1399,17490.588,100.0,0.0,112.0,640.0,0.0,1489.96,,,0
1400,10798.918,40.014,0.0,274.366,2540.0,0.019,966.052,,,0
1401,17764.827,253.098,100.0,2029.42,11422.0,0.819,136909.461,-12.975,-75.88,0
1402,8956.718,0.0,0.0,89.223,1000.0,0.0,0.0,,,1
1403,2150.557,0.557,100.0,158.0,7350.0,0.01,5683.928,215.056,0.57,0
1404,7781.357,62.017,0.0,101.892,1311.145,5.965,29950.915,,,0
1405,17843.825,232.446,0.0,178.523,1000.0,0.0,79631.969,,,2
1406,2796.971,61.971,500.0,872.98,31201.0,1.32,47427.473,-186.466,-0.96,2
1407,49130.155,191.454,5000.0,8443.254,17186.0,40.236,24037.971,7.426,,2
1408,3487.701,94.404,500.0,394.397,11309.0,4.136,342169.829,22.948,5.95,2
1409,5738.222,79.549,500.0,573.822,10000.0,0.508,160093.559,16.44,11.61,0
1410,24687.833,152.756,0.0,69.111,280.0,0.0,4.554,,,0
1411,8114.664,43.86,500.0,2382.033,29352.0,1.729,39911.286,8.385,24.39,2
1412,18487.747,395.659,500.0,2269.238,12275.0,0.351,42835.898,36.904,8.65,0
1413,10743.518,18.885,500.0,1090.352,10150.0,1.54,5299.436,13.184,22.35,0
1414,145498.254,1291.833,500.0,10112.878,6951.0,24.236,10454.083,36.065,26.7,0
1415,10383.328,0.0,0.0,104.0,1000.0,0.0,0.0,,,1
1416,8632.442,60.524,500.0,1754.488,20324.0,1.12,236142.588,18.523,6.38,2
1417,92287.8,1276.963,5000.0,15249.431,16524.0,8.707,45303.891,-2.839,-36.0,2
1418,903.297,11.631,500.0,375.443,41560.0,1.251,126769.496,-12.375,-18.27,2
1419,319.0,0.0,100.0,394.0,123621.0,3.72,0.0,-0.63,-51.82,1
1420,3215.573,41.656,500.0,2094.678,65146.0,3.577,923957.834,18.372,2.09,0
1421,25765.971,780.18,0.0,257.586,1000.0,0.0,1143.321,,,2
1422,16172.709,254.597,0.0,161.777,1000.0,0.0,2084.584,,,2
1423,14572.858,89.019,0.0,1530.286,10500.0,0.271,7592.747,,,2
1424,2205.455,26.012,500.0,683.136,30980.0,1.479,26016.832,122.527,1.09,2
1425,3697.19,91.154,100.0,148.812,4020.0,0.696,44583.682,1848.595,0.1,0
1426,17408.58,235.329,500.0,3478.716,19981.0,0.883,79132.516,113.783,5.91,2
1427,900.553,11.79,500.0,444.031,49328.0,1.37,123495.108,-3.749,-59.8,0
1428,203682.909,682.909,5000.0,1222.097,600.0,0.0,11.969,10.981,,2
1429,15084.838,108.506,5000.0,162.366,1076.0,6.03,1580.926,1.505,,0
1430,67446.42,946.728,500.0,9196.551,13636.0,18.489,8668.501,2.083,23.98,2
1431,2667.771,8.901,5000.0,5324.542,199597.0,64.836,89904.25,12.58,2.93,2
1432,762.593,6.192,500.0,326.662,42852.0,1.019,131999.191,-6.516,-10.5,2
1433,55815.691,237.982,5000.0,5239.046,9386.0,7.609,698.597,15.695,6.45,2
1434,17009.192,176.954,0.0,340.334,2000.0,0.0,903.618,,,0
1435,19638.198,289.375,1000.0,7010.885,35700.0,5.042,88813.32,5.927,15.29,2
1436,9530.978,67.665,500.0,1016.352,10663.0,3.532,31111.645,68.078,0.86,2
1437,197727.349,4749.332,100.0,97355.653,49237.0,30.451,129299.81,19.394,10.29,2
1438,4421.759,32.684,500.0,2526.69,57143.0,1.114,139095.542,-32.278,-2.96,0
1439,7817.26,101.641,0.0,43.111,550.0,0.0,183.889,,,0
1440,3365.853,36.407,500.0,877.265,26062.0,2.093,79896.172,-120.206,-1.32,0
1441,27918.599,981.709,5000.0,4298.307,15396.0,1.513,59819.746,14.101,7.11,0
1442,81095.492,795.8,5000.0,7561.992,9325.0,10.603,59195.209,73.991,1.07,2
1443,2081.272,1.829,100.0,103.0,4950.0,1.61,16833.76,-14.158,,2
1444,2983.029,38.101,500.0,2855.06,95712.0,3.122,292218.35,53.267,5.23,0
1445,23167.966,606.556,0.0,115.777,500.0,0.0,53.249,,,2
1446,388579.996,4198.637,500.0,85308.742,21954.0,45.427,89065.754,19.575,13.73,0
1447,3121.829,5.173,500.0,3606.195,115506.0,5.272,90692.182,120.07,0.85,0
1448,58824.036,287.109,5000.0,679.24,1154.0,3.45,661.297,4.779,5.38,0
1449,4569.421,83.396,5000.0,13126.287,287260.0,4.417,406136.6,-16.618,-6.87,0
1450,219198.637,801.363,5000.0,5315.767,2425.0,1.921,739.479,24.335,5.33,0
1451,10739.843,19.6,0.0,188.0,1750.0,0.0,5360.251,,,0
1452,8662.489,55.344,0.0,78.0,900.0,0.0,2233.726,,,0
1453,6777.744,137.775,500.0,1609.532,23746.0,20.678,53692.888,10.607,,2
1454,2449.215,13.014,100.0,783.32,31980.0,1.193,97764.72,-10.077,-6.85,0
1455,588.604,75.91,100.0,421.515,71577.0,8.487,9876519.133,-42.043,-5.33,0
1456,1425.0,0.0,500.0,272.0,19112.0,1.55,0.0,-1.98,-144.3,1
1457,9634.617,827.455,0.0,96.526,1000.0,0.0,26350.563,,,0
1458,6858.116,61.884,500.0,910.289,13274.0,1.961,17161.048,-18.05,-5.24,0
1459,5579.985,41.13,0.0,105.889,1900.0,0.48,9691.478,,,2
1460,9292.027,105.433,100.0,49600.697,533800.0,16.52,321467.094,244.53,0.89,2
1461,3010.087,19.371,5000.0,1448.544,48133.0,1.208,18179.395,-11.94,-3.17,0
1462,4447.926,10.087,500.0,615.094,13829.0,8.549,15697.24,11.922,9.24,0
1463,111761.971,54.773,0.0,112.0,100.0,0.0,659.512,,,2
1464,2049.959,115.056,500.0,713.458,34791.0,0.0,273332.297,-10.902,-39.04,0
1465,2273.291,61.152,100.0,731.219,32171.0,1.49,618778.087,-12.702,-21.81,0
1466,2454.215,8.571,500.0,438.477,17863.0,1.842,29900.596,45.45,2.23,0
1467,11305.227,40.831,0.0,113.0,1000.0,0.0,105.794,,,2
1468,4106.742,8.258,500.0,2621.045,63824.0,10.551,48292.824,7.182,3.06,0
1469,14027.214,69.658,0.0,140.0,1000.0,0.0,0.111,,,0
1470,1991.01,9.77,500.0,715.829,35967.0,0.899,53971.402,-0.894,-148.29,0
1471,6308.711,25.747,500.0,6489.457,102867.0,1.967,661377.553,-25.645,-27.02,0
1472,32177.33,308.217,0.0,321.941,1000.0,0.0,1612.206,,,0
1473,8048.951,51.08,500.0,482.686,6000.0,2.606,16692.676,36.092,2.33,0
1474,3934.427,70.542,100.0,2659.211,67582.0,4.268,271646.248,-5.702,,2
1475,14092.91,298.236,0.0,281.892,2000.0,0.0,779.283,,,0
1476,2960.402,13.885,2500.0,978.763,33067.0,0.624,34227.984,13.456,3.78,0
1477,8923.313,45.0,0.0,756.443,8480.0,0.0,31978.779,,,2
1478,10315.0,3.344,0.0,124.0,1200.0,0.0,0.111,,,0
1479,57914.87,2129.711,500.0,7097.31,12255.0,23.962,248819.174,-17.052,-110.27,0
1480,1092.417,94.301,0.0,4413.115,404000.0,0.0,7990415.266,,,0
1481,11988.824,93.513,0.0,72.111,600.0,0.0,1675.123,,,0
1482,2804.185,58.643,500.0,458.171,16335.0,3.088,363886.23,-16.207,-4.25,2
1483,8943.227,81.014,0.0,95.889,1070.0,0.0,2527.942,,,2
1484,7154.916,30.8,500.0,1432.983,20034.0,1.847,141122.874,58.171,3.55,0
1485,2169.097,56.884,500.0,1443.013,66533.0,1.848,3278265.251,-23.075,-3.54,2
1486,5957.858,31.233,0.0,298.143,5000.0,0.0,120302.798,,,2
1487,8545.013,100.56,500.0,820.501,9604.0,3.9,1861.657,-12.567,-2.14,0
1488,11793.344,10.031,0.0,12.0,100.0,0.0,11.174,,,0
1489,3111.202,23.988,1000.0,702.606,22585.0,0.431,21049.625,33.818,1.33,2
1490,8137.8,102.2,0.0,73.111,900.0,0.09,1251.261,,,0
1491,8758.287,71.744,500.0,4072.952,46507.0,0.181,20988.437,-1.883,-41.68,0
1492,5722.02,101.293,500.0,435.965,7622.0,1.991,8419.346,-13.126,-3.49,0
1493,3112.299,15.503,500.0,680.46,21863.0,0.2,7517.614,-0.93,-34.18,0
1494,35541.982,464.053,500.0,4057.292,11415.0,5.979,119378.157,5077.424,0.09,0
1495,8810.378,100.798,0.0,125.223,1420.0,0.0,9606.476,,,0
1496,98231.551,402.835,0.0,748.077,761.666,0.057,431.321,,,2
1497,3784.2,6.986,1000.0,1072.871,28359.0,0.28,7583.221,1.711,,2
1498,1129.301,66.844,0.0,169.526,15000.0,0.0,823333.987,,,0
1499,12523.656,106.901,0.0,225.111,1800.0,0.0,4750.333,,,0
1500,17478.244,738.659,500.0,2883.522,16497.0,2.361,1415217.469,25.257,23.32,0
1501,9533.062,95.855,0.0,276.589,2900.0,0.14,2834.601,,,0
1502,3103.682,133.728,0.0,30.889,1000.0,0.0,12111.737,,,2
1503,11047.382,217.261,500.0,1813.902,16417.0,5.897,71048.478,-36.582,-2.72,0
1504,10207.474,13.831,0.0,56.0,550.0,0.0,21.558,,,0
1505,9912.26,0.0,0.0,99.111,1000.0,0.0,0.0,,,1
1506,7999.795,59.825,500.0,958.868,11986.0,1.966,21522.791,7.89,10.28,2
1507,2301.986,14.215,100.0,51.0,2224.0,0.18,4095.459,1150.993,,2
1508,8404.563,56.025,0.0,361.732,4300.0,2.12,412.958,,,0
1509,8940.175,58.711,1000.0,82.0,913.0,0.4,506.771,10.3,,0
1510,2188.361,29.983,500.0,1182.285,54025.0,64.929,98390.679,16.33,6.3,0
1511,16090.971,51.289,500.0,1506.986,9367.0,0.188,16169.073,-50.601,-4.75,0
1512,24078.017,505.419,5000.0,4638.046,19262.0,1.032,63186.568,-10.665,-23.94,0
1513,7834.311,188.862,0.0,626.694,8000.0,0.0,2160.155,,,2
1514,15851.826,0.0,0.0,158.557,1000.0,0.0,0.0,,,1
1515,28140.119,929.282,500.0,4092.948,14545.0,11.813,101977.597,6.066,27.07,2
1516,10941.545,116.256,0.0,164.223,1500.0,0.0,13646.237,,,0
1517,14842.455,398.028,500.0,2968.491,20000.0,1.027,183678.705,32.264,8.84,2
1518,32187.781,501.227,500.0,9452.505,29366.0,6.121,70520.292,20.674,13.7,0
1519,2192.614,3.501,100.0,94.634,4310.0,0.019,9548.193,438.523,,0
1520,7816.202,29.545,500.0,2548.115,32600.0,1.203,45277.578,15.662,17.93,2
1521,1198.355,32.311,500.0,390.414,32556.0,1.483,123187.77,-2.101,-49.53,0
1522,2845.0,0.0,500.0,682.0,23979.0,3.56,0.0,-3.44,-13.14,1
1523,5972.26,58.885,500.0,2055.235,34421.0,3.171,79914.935,-4.158,-26.07,0
1524,8237.382,82.68,500.0,1610.365,19548.0,7.83,53955.587,-95.785,-3.18,0
1525,739.0,0.0,500.0,94.0,12686.0,6.09,0.0,-13.44,-6.95,1
1526,4649.318,47.369,1000.0,2176.682,46822.0,3.571,60578.355,24.215,2.49,0
1527,27054.476,755.265,0.0,270.328,1000.0,0.0,0.889,,,2
1528,9888.666,498.666,500.0,1840.879,18617.0,2.051,264911.839,164.814,1.42,2
1529,58504.238,1026.528,1000.0,44837.075,76639.0,19.993,164660.249,47.838,4.86,2
1530,17682.547,282.701,500.0,2714.826,15352.0,9.161,89644.759,-29.87,-33.07,2
1531,13394.86,47.926,0.0,67.0,500.0,0.0,855.759,,,0
1532,11881.774,74.913,0.0,59.111,500.0,0.0,4439.121,,,0
1533,2107.614,12.056,100.0,95.634,4535.0,0.14,3676.41,210.761,,2
1534,8733.938,32.369,500.0,1400.408,16031.0,1.698,17756.462,14.175,4.01,2
1535,6144.007,38.745,500.0,921.784,15000.0,2.2,14484.461,13.241,5.89,0
1536,101526.361,474.872,5000.0,2400.896,2365.0,8.035,86795.008,16.895,3.23,0
1537,12842.167,222.167,500.0,1041.551,8109.0,1.458,11043.107,389.159,0.55,2
1538,22687.275,0.0,0.0,227.111,1000.0,0.0,0.0,,,1
1539,2005.761,52.025,100.0,486.857,24278.0,4.873,236479.145,-2005.761,-0.23,0
1540,27469.074,500.446,0.0,3318.85,12083.282,0.048,126915.297,,,0
1541,8262.058,51.005,5000.0,16274.974,196983.0,33.198,165821.486,2.71,13.76,2
1542,633.829,62.163,500.0,536.706,84705.0,1.418,10865475.01,-1.248,-45.33,2
1543,9588.356,68.711,500.0,1040.201,10849.0,1.652,23219.443,6.773,10.97,0
1544,5319.34,56.027,500.0,1727.436,32474.0,3.076,98589.859,18.093,5.22,2
1545,7566.486,182.027,500.0,756.649,10000.0,14.359,13656.672,-41.572,-2.52,2
1546,2984.86,29.159,500.0,435.352,14577.0,4.595,93377.986,14.349,9.11,2
1547,9993.344,47.833,0.0,100.0,1000.0,0.0,2.0,,,0
1548,30943.002,568.67,0.0,309.669,1000.0,0.0,17.771,,,2
1549,2569.272,72.089,500.0,671.551,26133.0,3.098,813631.926,7.339,9.53,2
1550,12488.657,357.758,500.0,991.137,7934.0,3.88,35343.532,-594.699,-0.85,2
1551,47537.128,192.854,500.0,5093.013,10714.0,8.762,12494.326,-45.449,-11.04,2
1552,8223.761,65.713,0.0,957.798,11650.0,21.46,120.347,,,0
1553,24304.249,1603.286,0.0,243.199,1000.0,0.0,108469.585,,,2
1554,14614.296,94.713,0.0,263.177,1802.229,0.136,24359.823,,,0
1555,32978.036,556.324,500.0,27193.355,82458.0,9.949,386923.789,50.888,1.87,0
1556,9477.879,257.678,0.0,94.334,1000.0,0.0,284.335,,,0
1557,15192.716,84.002,0.0,395.111,2600.0,0.01,70.925,,,0
1558,7879.567,51.858,0.0,43.0,550.0,0.0,4965.988,,,2
1559,1045.973,66.287,0.0,209.195,20000.0,0.0,306614.104,,,0
1560,552.226,10.108,500.0,889.006,160984.0,3.221,541301.39,14.161,4.27,0
1561,15204.187,138.692,0.0,304.157,2000.0,0.0,154.741,,,2
1562,2077.544,3.101,100.0,117.0,5620.0,0.5,14618.984,,,2
1563,2389.497,70.055,100.0,382.488,16005.0,0.162,256919.032,11.949,,2
1564,4176.689,11.359,500.0,1035.958,24803.0,2.078,40231.823,17.929,9.66,2
1565,13547.874,60.501,0.0,68.0,500.0,0.0,14.438,,,0
1566,24401.256,112.087,0.0,122.0,500.0,0.0,2293.284,,,0
1567,3615.892,59.596,500.0,571.387,15800.0,0.65,73778.03,-45.196,-3.7,2
1568,1554.516,95.044,500.0,466.372,29995.0,2.147,1760222.426,-6.817,-13.08,0
1569,10160.199,123.237,0.0,101.589,1000.0,0.0,11.121,,,0
1570,10348.531,118.156,100.0,1738.511,16798.0,1.756,78582.132,16.585,15.11,0
1571,11592.229,32.26,0.0,81.0,700.0,0.0,4.229,,,0
1572,10663.885,10.557,0.0,53.0,500.0,0.0,115.729,,,2
1573,42933.59,310.991,200.0,10660.73,24831.0,6.708,87855.097,27.402,12.82,0
1574,7392.031,853.233,500.0,331.269,4485.0,0.016,335721.837,-1.311,-42.29,0
1575,1769.926,32.523,500.0,603.568,34087.0,1.099,190476.816,1.462,14.16,0
1576,3246.687,23.901,500.0,485.003,14934.0,5.64,11666.761,28.229,1.15,0
1577,33353.39,171.687,0.0,333.223,1000.0,0.0,2.0,,,0
1578,3392.332,35.455,500.0,370.289,10920.0,1.66,26075.863,19.84,7.71,0
1579,24139.611,1553.06,0.0,241.44,1000.0,0.0,20174.853,,,2
1580,2344.615,24.843,500.0,906.735,38667.0,2.086,57951.397,13.628,19.29,0
1581,89018.529,596.854,5000.0,140026.644,157301.0,35.903,153793.25,7.208,8.48,2
1582,8584.051,125.196,1000.0,2397.661,27931.0,3.16,104088.641,11.756,5.73,2
1583,13998.131,269.307,0.0,280.077,2000.0,0.0,279.331,,,2
1584,10326.633,31.231,0.0,103.111,1000.0,0.0,1846.894,,,0
1585,6690.111,124.012,0.0,784.322,11723.251,0.01,764390.403,,,2
1586,9201.914,8.571,500.0,893.191,9703.0,1.019,2304.988,23.064,3.5,2
1587,3247.089,20.697,500.0,657.418,20244.0,3.174,19835.287,90.195,0.74,0
1588,7731.853,135.196,500.0,857.074,11087.0,2.379,9676.875,9.937,7.62,2
1589,542.116,19.914,100.0,1107.12,204261.0,0.914,7662625.645,-5.312,-49.11,2
1590,5793.169,54.756,500.0,735.174,12695.0,3.385,83939.565,11.226,16.34,2
1591,28090.582,309.418,5000.0,312.223,1111.0,1.2,816.051,5.858,,0
1592,46243.335,873.692,1000.0,7385.188,15971.0,8.071,70827.692,7.86,6.64,0
1593,7648.102,367.019,500.0,3236.126,42314.0,3.314,512427.172,115.881,2.78,2
1594,9037.817,106.084,0.0,307.446,3400.0,0.0,3948.052,,,0
1595,2218.966,226.783,500.0,661.118,29782.0,1.818,1374903.839,-25.502,-3.3,2
1596,2750.4,16.272,500.0,1006.049,36571.0,1.068,56020.127,42.975,3.06,0
1597,5342.478,163.593,500.0,1303.175,24396.0,2.985,178891.333,1068.496,0.12,2
1598,1525.846,17.95,100.0,301.08,19713.0,0.0,20167.972,11.919,65.14,0
1599,131853.878,4499.692,5000.0,12170.623,9230.0,5.347,27703.406,4.731,11.53,2
1600,11484.489,99.985,0.0,161.111,1400.0,0.0,1674.534,,,0
1601,15291.521,138.843,0.0,305.523,2000.0,0.0,5846.548,,,2
1602,4893.328,8.916,1000.0,2707.108,55328.0,7.34,48041.019,5.789,6.55,0
1603,5753.724,115.922,100.0,925.536,16089.0,1.187,56729.086,-9.735,-44.28,2
1604,3237.314,52.159,500.0,291.303,9000.0,2.228,27188.137,42.599,1.53,0
1605,9401.099,0.0,0.0,112.889,1200.0,0.0,0.0,,,1
1606,14514.52,0.0,0.0,290.446,2000.0,0.0,0.0,,,1
1607,8284.716,38.086,0.0,66.111,800.0,0.0,7184.566,,,0
1608,12020.493,63.96,500.0,1324.447,11019.0,0.868,11122.904,18.434,15.34,2
1609,5937.973,122.058,500.0,554.686,9346.0,1.013,79405.639,41.526,4.45,0
1610,162382.768,3627.966,1000.0,237616.535,146331.0,20.498,357738.475,44.165,13.35,2
1611,35977.882,322.618,1000.0,21857.381,60752.0,45.35,86540.818,6.357,19.71,2
1612,20139.009,323.559,500.0,13243.634,65761.0,2.813,418220.286,188.214,,0
1613,809.592,2.254,100.0,1025.926,126750.0,2.482,453067.671,57.826,2.05,2
1614,3765.791,168.577,500.0,1129.737,29988.0,1.112,8517896.52,19.115,6.87,2
1615,9523.815,21.617,0.0,152.254,1600.0,0.724,25323.98,,,2
1616,11470.81,200.345,0.0,120.777,1050.0,0.0,8971.793,,,2
1617,19746.502,231.022,0.0,197.443,1000.0,0.0,5331.279,,,0
1618,9213.658,46.373,500.0,368.366,4000.0,1.577,7848.648,32.441,6.75,0
1619,4171.062,18.745,500.0,1251.184,30000.0,1.932,27579.351,4.76,11.14,2
1620,9243.706,98.538,0.0,55.366,600.0,10.66,592.76,,,0
1621,32752.504,153.703,0.0,409.366,1250.0,0.0,35.787,,,0
1622,21076.991,289.727,500.0,1348.477,6397.0,0.99,46173.488,15.396,17.29,0
1623,22168.445,448.427,500.0,5938.242,26786.0,8.792,90465.231,213.158,1.01,0
1624,1041.383,8.066,1000.0,839.16,80565.0,3.582,157195.47,-17.357,-3.11,0
1625,19269.963,231.755,0.0,221.366,1150.0,0.0,2181.617,,,0
1626,6701.289,37.173,500.0,671.129,10021.0,1.049,35470.104,-69.805,-2.52,0
1627,12041.53,51.844,0.0,1178.443,9788.855,0.612,239261.583,,,0
1628,16788.082,118.575,500.0,681.603,4059.0,1.387,2921.418,6.923,13.39,0
1629,5873.898,77.876,500.0,870.585,14828.0,1.589,31906.276,34.55,3.49,0
1630,3508.571,20.243,500.0,547.603,15605.0,12.368,22520.01,11.106,2.81,2
1631,4025.017,23.414,500.0,673.749,16748.0,10.408,87375.377,2.295,32.9,0
1632,5415.607,44.393,500.0,949.39,17530.0,1.58,95385.721,-35.868,-2.16,0
1633,16067.898,144.424,500.0,6038.236,37581.0,4.906,164816.213,373.675,0.36,0
1634,10094.209,120.342,500.0,1341.598,13291.0,3.682,33931.667,5.458,6.56,0
1635,35056.6,460.118,5000.0,3139.594,8957.0,5.196,10700.01,3.327,12.43,0
1636,5758.27,439.562,500.0,662.607,11500.0,6.224,481928.096,59.985,1.09,0
1637,150374.564,186.017,5000.0,324.0,215.0,0.0,16.36,3.58,,2
1638,12969.095,54.978,500.0,1328.909,10246.0,3.239,4051.0,6.184,,2
1639,5969.545,57.142,500.0,204.477,3431.0,0.0,11997.074,-1.234,-27.48,0
1640,4116.534,37.091,500.0,1114.324,27069.0,1.687,96272.768,-8.183,-23.14,2
1641,28359.181,1029.828,500.0,6498.5,22916.0,21.633,134843.937,17.136,12.28,0
1642,1129.937,20.84,500.0,581.651,51480.0,1.188,106741.069,10.969,7.24,0
1643,6256.516,20.975,500.0,869.795,13900.0,2.062,4238.428,11.15,3.74,2
1644,108711.491,610.8,5000.0,177903.971,163648.0,28.704,326401.131,16.432,6.61,0
1645,11140.167,145.467,500.0,1592.668,14300.0,2.077,290075.453,15.036,29.26,0
1646,4100.715,15.73,5000.0,17043.747,415623.0,11.786,518710.433,3.38,14.55,2
1647,293729.907,1996.081,500.0,122322.753,41645.0,18.147,243369.183,232.198,1.87,2
1648,3723.374,65.0,100.0,1377.015,36988.0,2.232,99686.675,5.389,14.82,0
1649,5280.769,19.231,500.0,1059.154,20060.0,5.862,17335.633,-24.116,,0
1650,11854.974,178.462,500.0,3308.046,27904.0,9.652,127591.116,5.767,15.08,0
